,id,geometry,samples
674,2,POINT (804985.8939660128 2182128.557384345),"[[ 4.1700000e+02  5.9600000e+02  7.3500000e+02  8.6300000e+02
   1.3500000e+03 -3.8746145e-01  2.9496402e-01]]"
675,5,POINT (803823.2493747029 2183254.107135338),[[nan nan nan nan nan nan nan]]
676,5,POINT (806870.2425467796 2182180.4325653696),[[nan nan nan nan nan nan nan]]
677,5,POINT (806817.0289060025 2181754.5930042136),[[nan nan nan nan nan nan nan]]
678,5,POINT (814965.9648086745 2182052.7711617444),[[nan nan nan nan nan nan nan]]
679,5,POINT (813316.9975163637 2181421.6417576843),[[nan nan nan nan nan nan nan]]
680,3,POINT (817828.4808384723 2182946.4951271946),"[[ 1.0500000e+02  1.0600000e+02  1.8200000e+02  2.1000000e+02
   5.0300000e+02 -6.5188837e-01  4.6861315e-01]]"
681,3,POINT (816553.7633454821 2183313.2864068835),"[[111.          92.         161.         301.         446.
   -0.65799254   0.46952224]]"
682,5,POINT (809776.9368004736 2180545.178109241),[[nan nan nan nan nan nan nan]]
683,3,POINT (808445.4515375326 2180904.527063579),"[[ 1.5400000e+02  1.9500000e+02  2.0300000e+02  2.0500000e+02
   3.3700000e+02 -2.6691729e-01  2.4814814e-01]]"
684,4,POINT (812352.9767712236 2180122.6978805475),"[[ 1.2740000e+03  1.5970000e+03  1.8920000e+03  2.0640000e+03
   2.8710000e+03 -2.8513876e-01  2.0554273e-01]]"
685,5,POINT (812053.242122878 2180149.317895468),[[nan nan nan nan nan nan nan]]
686,4,POINT (811856.8575712561 2180174.210537298),"[[ 6.7600000e+02  1.1070000e+03  1.1460000e+03  1.7550000e+03
   3.3530000e+03 -5.0358742e-01  4.9055347e-01]]"
687,5,POINT (815430.728931352 2179546.5125836385),[[nan nan nan nan nan nan nan]]
688,4,POINT (815382.6020165867 2179749.311863142),"[[ 1.4920000e+03  2.1180000e+03  2.4280000e+03  2.6370000e+03
   3.6590000e+03 -2.6674744e-01  2.0223427e-01]]"
689,4,POINT (815476.6251739395 2179570.34679841),"[[ 1.0560000e+03  1.3760000e+03  1.5560000e+03  1.8950000e+03
   2.9010000e+03 -3.5655832e-01  3.0177251e-01]]"
690,4,POINT (815465.9825852507 2179366.50488979),"[[ 1.113000e+03  1.551000e+03  1.646000e+03  2.097000e+03  3.571000e+03
  -3.943772e-01  3.689860e-01]]"
691,4,POINT (803550.1916791336 2181774.70100705),"[[ 8.1200000e+02  1.2770000e+03  1.3810000e+03  1.7640000e+03
   3.3290000e+03 -4.4550586e-01  4.1358811e-01]]"
692,5,POINT (802483.2119841913 2183981.8590397523),[[nan nan nan nan nan nan nan]]
693,4,POINT (802519.9924382758 2183913.4455116824),"[[ 9.8900000e+02  1.4330000e+03  1.5890000e+03  1.7010000e+03
   2.5010000e+03 -2.7147940e-01  2.2298288e-01]]"
694,5,POINT (812661.9685230794 2180177.7013476426),[[nan nan nan nan nan nan nan]]
695,5,POINT (812548.2241076869 2180264.243736123),[[nan nan nan nan nan nan nan]]
696,5,POINT (812746.4528117683 2180235.8496391834),[[nan nan nan nan nan nan nan]]
697,5,POINT (812366.2496574898 2180076.8902549534),[[nan nan nan nan nan nan nan]]
698,5,POINT (811931.4826058605 2180083.437098894),[[nan nan nan nan nan nan nan]]
699,5,POINT (811938.0477938666 2180115.426067957),[[nan nan nan nan nan nan nan]]
700,0,POINT (805778.3754626596 2179592.49821418),"[[ 6.170000e+02  9.260000e+02  1.009000e+03  1.603000e+03  3.273000e+03
  -5.589426e-01  5.287249e-01]]"
701,0,POINT (805340.2669902405 2180002.8680414646),"[[ 6.2500000e+02  9.6800000e+02  1.1050000e+03  1.6180000e+03
   3.6870000e+03 -5.8410311e-01  5.3881466e-01]]"
702,0,POINT (805128.3042297964 2180314.412485644),"[[ 3.5300000e+02  7.1400000e+02  6.0100000e+02  1.4210000e+03
   3.8370000e+03 -6.8622279e-01  7.2915727e-01]]"
703,0,POINT (804282.7713353664 2181220.648772514),"[[ 3.2100000e+02  5.7800000e+02  5.0500000e+02  1.1700000e+03
   4.7100000e+03 -7.8139186e-01  8.0632788e-01]]"
704,0,POINT (804294.2019941394 2182010.487084834),"[[ 4.570000e+02  6.450000e+02  6.750000e+02  1.213000e+03  3.923000e+03
  -7.176007e-01  7.063941e-01]]"
705,0,POINT (803031.98507598 2182711.272315776),"[[ 3.540000e+02  6.570000e+02  5.940000e+02  1.245000e+03  3.786000e+03
  -7.042539e-01  7.287671e-01]]"
706,0,POINT (802997.3444944271 2182862.9334645877),"[[ 3.5900000e+02  6.9400000e+02  5.7000000e+02  1.2780000e+03
   3.9990000e+03 -7.0424038e-01  7.5049245e-01]]"
707,0,POINT (811537.6450744374 2180092.481076361),"[[ 3.250000e+02  6.010000e+02  6.380000e+02  1.282000e+03  3.775000e+03
  -7.253199e-01  7.108543e-01]]"
708,0,POINT (813598.5310054515 2180404.8908175454),"[[ 3.680000e+02  6.800000e+02  6.640000e+02  1.336000e+03  3.878000e+03
  -7.016235e-01  7.076178e-01]]"
709,0,POINT (813722.8130082601 2180428.3291027653),"[[ 3.2300000e+02  6.9300000e+02  5.7400000e+02  1.3380000e+03
   4.4970000e+03 -7.3294801e-01  7.7361465e-01]]"
710,0,POINT (815112.434870421 2179815.365494294),"[[ 3.8500000e+02  6.7800000e+02  5.1100000e+02  1.2020000e+03
   4.2920000e+03 -7.2716296e-01  7.8721631e-01]]"
711,0,POINT (818355.8360738828 2180549.509001061),"[[ 5.7400000e+02  7.9900000e+02  1.0850000e+03  1.4070000e+03
   2.6960000e+03 -5.4277539e-01  4.2607775e-01]]"
712,0,POINT (817933.911563315 2180634.0544241057),"[[ 3.960000e+02  6.990000e+02  7.510000e+02  1.181000e+03  3.171000e+03
  -6.387597e-01  6.170321e-01]]"
713,0,POINT (818829.4289375858 2180763.399522155),"[[ 4.1000000e+02  6.5100000e+02  6.7000000e+02  1.1370000e+03
   3.0380000e+03 -6.4705884e-01  6.3861918e-01]]"
714,0,POINT (821691.0603781282 2184175.6816424076),"[[ 5.290000e+02  8.130000e+02  8.720000e+02  1.473000e+03  3.241000e+03
  -5.989146e-01  5.759786e-01]]"
715,0,POINT (820787.2362683915 2184318.695590521),"[[ 5.2600000e+02  8.3300000e+02  9.0900000e+02  1.3640000e+03
   3.1770000e+03 -5.8453864e-01  5.5506611e-01]]"
716,0,POINT (820885.2194239222 2184416.071999508),"[[ 2.9400000e+02  6.1100000e+02  5.5700000e+02  1.2510000e+03
   3.5510000e+03 -7.0639116e-01  7.2882181e-01]]"
717,0,POINT (821025.3134361163 2184351.322179844),"[[ 3.040000e+02  6.110000e+02  5.350000e+02  1.373000e+03  3.479000e+03
  -7.012225e-01  7.334330e-01]]"
718,0,POINT (820398.7664049028 2184329.3940888774),"[[ 5.670000e+02  8.640000e+02  9.190000e+02  1.418000e+03  3.014000e+03
  -5.544095e-01  5.326723e-01]]"
719,0,POINT (821254.3066418255 2184295.261644104),"[[ 2.9100000e+02  7.6000000e+02  6.7600000e+02  1.3350000e+03
   3.4780000e+03 -6.4134026e-01  6.7453057e-01]]"
720,0,POINT (821422.5077316423 2184252.2685380005),"[[ 3.440000e+02  7.450000e+02  6.060000e+02  1.341000e+03  3.542000e+03
  -6.524376e-01  7.078110e-01]]"
721,0,POINT (803174.4501387349 2182816.381363998),"[[ 4.9300000e+02  7.6400000e+02  7.8200000e+02  1.2960000e+03
   3.6130000e+03 -6.5090245e-01  6.4414108e-01]]"
722,0,POINT (803367.3408593477 2182366.4507892183),"[[ 2.5200000e+02  6.7200000e+02  4.6500000e+02  1.2930000e+03
   4.4630000e+03 -7.3826683e-01  8.1128246e-01]]"
723,0,POINT (804062.4885256644 2181291.2469383543),"[[ 3.2000000e+02  6.7100000e+02  5.6300000e+02  1.2360000e+03
   5.1300000e+03 -7.6866060e-01  8.0221325e-01]]"
724,0,POINT (804891.2751629066 2180529.9105907558),"[[ 4.480000e+02  8.470000e+02  6.750000e+02  1.567000e+03  4.509000e+03
  -6.837192e-01  7.395833e-01]]"
725,0,POINT (804681.082767949 2180738.7851575115),"[[ 7.3000000e+02  1.0270000e+03  1.3800000e+03  1.6600000e+03
   3.4540000e+03 -5.4162019e-01  4.2904428e-01]]"
726,0,POINT (804696.8424930878 2180650.525017433),"[[ 4.680000e+02  8.290000e+02  8.300000e+02  1.538000e+03  4.041000e+03
  -6.595483e-01  6.592076e-01]]"
727,0,POINT (804585.5332190902 2181222.2856755895),"[[ 4.160000e+02  7.170000e+02  7.160000e+02  1.355000e+03  3.803000e+03
  -6.827434e-01  6.831157e-01]]"
728,1,POINT (809854.2543305862 2181885.121534152),"[[ 7.8000000e+01  2.4300000e+02  8.9000000e+01  5.9300000e+02
   2.2000000e+03 -8.0106425e-01  9.2223680e-01]]"
729,1,POINT (807783.7984324143 2183371.787287402),"[[ 7.100000e+01  1.920000e+02  9.400000e+01  4.960000e+02  2.243000e+03
  -8.422998e-01  9.195550e-01]]"
730,1,POINT (810030.6494469075 2181983.8043600353),"[[ 1.000000e+02  2.500000e+02  1.150000e+02  6.090000e+02  2.271000e+03
  -8.016660e-01  9.036044e-01]]"
731,1,POINT (809970.9410663408 2182343.954694538),"[[ 7.0000000e+01  2.7900000e+02  1.5800000e+02  5.7900000e+02
   2.2340000e+03 -7.7795464e-01  8.6789298e-01]]"
732,1,POINT (810033.7110639405 2182830.1658076216),"[[ 1.010000e+02  2.610000e+02  1.060000e+02  5.270000e+02  2.048000e+03
  -7.739281e-01  9.015785e-01]]"
733,1,POINT (810108.7367916388 2181386.7053254223),"[[ 7.200000e+01  3.260000e+02  1.250000e+02  7.400000e+02  2.598000e+03
  -7.770178e-01  9.081895e-01]]"
734,1,POINT (810955.4548654851 2181043.805764697),"[[ 1.7500000e+02  3.6900000e+02  2.6300000e+02  6.3900000e+02
   1.9020000e+03 -6.7503303e-01  7.5704390e-01]]"
735,1,POINT (808586.2040004795 2180028.706750142),"[[ 3.0500000e+02  4.6700000e+02  3.2300000e+02  7.6600000e+02
   2.4780000e+03 -6.8285227e-01  7.6936811e-01]]"
736,1,POINT (808581.5343017303 2179886.967125735),"[[ 3.830000e+02  4.200000e+02  4.440000e+02  7.100000e+02  1.885000e+03
  -6.355748e-01  6.187205e-01]]"
737,1,POINT (816550.7031730692 2182134.0123022837),"[[ 6.1000000e+01  1.9600000e+02  1.1200000e+02  4.9700000e+02
   1.9880000e+03 -8.2051283e-01  8.9333332e-01]]"
738,1,POINT (817481.1769979177 2183892.8475744957),"[[ 4.0000000e+01  2.3500000e+02  9.4000000e+01  5.3200000e+02
   2.1670000e+03 -8.0432975e-01  9.1685092e-01]]"
739,1,POINT (815845.7653390423 2184717.067228466),"[[ 1.0800000e+02  3.6200000e+02  1.0600000e+02  6.4600000e+02
   2.8020000e+03 -7.7117574e-01  9.2709768e-01]]"
740,1,POINT (815510.9037161259 2184318.0885035987),"[[ 5.900000e+01  3.310000e+02  6.500000e+01  7.410000e+02  2.879000e+03
  -7.937695e-01  9.558424e-01]]"
741,1,POINT (815376.4259203668 2184067.8408636805),"[[ 8.600000e+01  2.840000e+02  1.050000e+02  5.720000e+02  2.292000e+03
  -7.795031e-01  9.123905e-01]]"
742,1,POINT (816739.0880301216 2184757.7527030054),"[[ 4.3000000e+01  2.9600000e+02  9.0000000e+01  6.7500000e+02
   2.7350000e+03 -8.0468494e-01  9.3628317e-01]]"
743,1,POINT (820914.9440912219 2184101.4550319198),"[[ 9.1000000e+01  2.1400000e+02  5.8000000e+01  5.2300000e+02
   2.0650000e+03 -8.1219834e-01  9.4536036e-01]]"
744,5,POINT (821959.089614159 2183783.9261235893),[[nan nan nan nan nan nan nan]]
745,1,POINT (818363.9026396032 2182936.593957637),"[[ 4.600000e+01  2.630000e+02  7.100000e+01  6.110000e+02  2.141000e+03
  -7.811980e-01  9.358047e-01]]"
746,1,POINT (816895.9893023642 2182949.333310728),"[[ 5.400000e+01  2.320000e+02  5.500000e+01  5.050000e+02  2.332000e+03
  -8.190328e-01  9.539170e-01]]"
747,1,POINT (805713.2844130972 2184054.8196739587),"[[ 8.4000000e+01  2.2200000e+02  1.0300000e+02  6.0600000e+02
   2.1690000e+03 -8.1430364e-01  9.0933096e-01]]"
748,1,POINT (805664.0033269064 2182570.4133287747),"[[ 1.710000e+02  3.880000e+02  2.010000e+02  6.590000e+02  1.975000e+03
  -6.716039e-01  8.152574e-01]]"
749,1,POINT (805964.6413417959 2181037.0093203452),"[[ 3.4600000e+02  4.6300000e+02  3.8300000e+02  8.5700000e+02
   2.4180000e+03 -6.7858380e-01  7.2652626e-01]]"
750,1,POINT (806887.3218322909 2179691.2498353706),"[[ 4.1500000e+02  4.9000000e+02  4.3500000e+02  7.7100000e+02
   1.9740000e+03 -6.0227275e-01  6.3885432e-01]]"
751,1,POINT (809464.1389814222 2182706.936654831),"[[ 4.7000000e+01  2.5000000e+02  7.2000000e+01  5.5500000e+02
   2.6030000e+03 -8.2474589e-01  9.4616824e-01]]"
752,5,POINT (805962.5305877059 2182506.498374061),[[nan nan nan nan nan nan nan]]
753,2,POINT (805498.7578550281 2182755.2389527936),"[[ 2.9800000e+02  3.1900000e+02  3.6700000e+02  5.4000000e+02
   7.5600000e+02 -4.0651163e-01  3.4639359e-01]]"
754,2,POINT (806409.1958705685 2182838.175217774),"[[ 2.1600000e+02  4.7400000e+02  3.2100000e+02  7.4700000e+02
   1.1960000e+03 -4.3233532e-01  5.7679629e-01]]"
755,5,POINT (807677.4628830804 2181487.930033258),[[nan nan nan nan nan nan nan]]
756,5,POINT (808371.6294424544 2181618.571884804),[[nan nan nan nan nan nan nan]]
757,2,POINT (808832.5910749778 2181844.3442570046),"[[ 3.2400000e+02  6.3400000e+02  5.3100000e+02  1.2540000e+03
   1.3800000e+03 -3.7040716e-01  4.4427001e-01]]"
758,2,POINT (810037.2485359483 2181605.015418878),"[[ 1.9900000e+02  4.3400000e+02  3.5900000e+02  7.4000000e+02
   6.0400000e+02 -1.6377649e-01  2.5441328e-01]]"
759,2,POINT (811107.4861995366 2180600.2474490744),"[[ 2.110000e+02  2.860000e+02  3.540000e+02  5.630000e+02  1.089000e+03
  -5.840000e-01  5.093555e-01]]"
760,2,POINT (813961.346249896 2181498.510669286),"[[ 2.3900000e+02  2.4300000e+02  3.6300000e+02  4.6600000e+02
   1.0610000e+03 -6.2730062e-01  4.9016854e-01]]"
761,2,POINT (816509.8075718621 2181228.4564064373),"[[ 6.6300000e+02  9.6100000e+02  1.2650000e+03  1.4970000e+03
   2.3900000e+03 -4.2643988e-01  3.0779755e-01]]"
762,2,POINT (821281.9246572922 2183210.394025668),"[[ 2.9300000e+02  4.4700000e+02  4.4100000e+02  8.0600000e+02
   9.7400000e+02 -3.7086558e-01  3.7667844e-01]]"
763,2,POINT (806276.2562354398 2180420.8802670846),"[[ 3.2500000e+02  4.1600000e+02  4.4900000e+02  8.0900000e+02
   1.1610000e+03 -4.7241598e-01  4.4223604e-01]]"
764,2,POINT (808104.0015332729 2180409.913234005),"[[ 4.4800000e+02  4.2600000e+02  5.1700000e+02  6.0600000e+02
   1.6700000e+03 -5.9351146e-01  5.2720624e-01]]"
765,2,POINT (804985.8939660128 2182128.557384345),"[[ 2.9100000e+02  3.7400000e+02  4.5700000e+02  6.0600000e+02
   1.0360000e+03 -4.6950355e-01  3.8780978e-01]]"
766,2,POINT (803823.2493747029 2183254.107135338),"[[ 2.4500000e+02  4.1400000e+02  3.8000000e+02  5.8800000e+02
   6.2900000e+02 -2.0613615e-01  2.4677899e-01]]"
767,3,POINT (806870.2425467796 2182180.4325653696),"[[ 2.020000e+02  1.770000e+02  1.440000e+02  1.570000e+02  3.680000e+02
  -3.504587e-01  4.375000e-01]]"
768,3,POINT (806817.0289060025 2181754.5930042136),"[[ 1.9500000e+02  1.9400000e+02  1.4600000e+02  2.6300000e+02
   3.2500000e+02 -2.5240847e-01  3.8004246e-01]]"
769,3,POINT (814965.9648086745 2182052.7711617444),"[[2.8000000e+02 2.5900000e+02 1.3900000e+02 9.8000000e+01 2.5800000e+02
  1.9342360e-03 2.9974812e-01]]"
770,5,POINT (813316.9975163637 2181421.6417576843),[[nan nan nan nan nan nan nan]]
771,3,POINT (817828.4808384723 2182946.4951271946),"[[129.         137.          85.         224.         348.
   -0.43505156   0.6073903 ]]"
772,3,POINT (816553.7633454821 2183313.2864068835),"[[ 58.         58.         21.         81.        349.         -0.7149877
    0.8864865]]"
773,3,POINT (809776.9368004736 2180545.178109241),"[[ 4.5300000e+02  4.0800000e+02  3.5900000e+02  2.7900000e+02
   6.5400000e+02 -2.3163842e-01  2.9121423e-01]]"
774,3,POINT (808445.4515375326 2180904.527063579),"[[ 4.4800000e+02  4.2300000e+02  3.7100000e+02  3.1300000e+02
   7.4600000e+02 -2.7630454e-01  3.3572069e-01]]"
775,4,POINT (812352.9767712236 2180122.6978805475),"[[ 1.2620000e+03  1.4600000e+03  1.5360000e+03  1.6420000e+03
   2.6110000e+03 -2.8273150e-01  2.5922352e-01]]"
776,4,POINT (812053.242122878 2180149.317895468),"[[ 1.1830000e+03  1.5600000e+03  1.7150000e+03  1.8280000e+03
   2.7660000e+03 -2.7877948e-01  2.3454586e-01]]"
777,4,POINT (811856.8575712561 2180174.210537298),"[[ 7.5100000e+02  8.9500000e+02  1.0320000e+03  1.2670000e+03
   2.9770000e+03 -5.3770661e-01  4.8515838e-01]]"
778,4,POINT (815430.728931352 2179546.5125836385),"[[ 1.2580000e+03  1.4880000e+03  1.8080000e+03  1.9750000e+03
   2.8720000e+03 -3.1743118e-01  2.2735043e-01]]"
779,4,POINT (815382.6020165867 2179749.311863142),"[[ 1.1370000e+03  1.5940000e+03  1.8800000e+03  2.2170000e+03
   2.8720000e+03 -2.8616211e-01  2.0875421e-01]]"
780,4,POINT (815476.6251739395 2179570.34679841),"[[ 8.8000000e+02  1.0280000e+03  1.1510000e+03  1.2180000e+03
   2.5230000e+03 -4.2100817e-01  3.7343496e-01]]"
781,4,POINT (815465.9825852507 2179366.50488979),"[[ 1.0510000e+03  1.2870000e+03  1.3500000e+03  1.6740000e+03
   3.0850000e+03 -4.1125342e-01  3.9120632e-01]]"
782,4,POINT (803550.1916791336 2181774.70100705),"[[ 8.8800000e+02  9.8900000e+02  1.1400000e+03  1.3010000e+03
   3.0470000e+03 -5.0991082e-01  4.5545736e-01]]"
783,5,POINT (802483.2119841913 2183981.8590397523),[[nan nan nan nan nan nan nan]]
784,5,POINT (802519.9924382758 2183913.4455116824),[[nan nan nan nan nan nan nan]]
785,4,POINT (812661.9685230794 2180177.7013476426),"[[ 1.3270000e+03  1.6680000e+03  1.7990000e+03  1.7860000e+03
   2.8900000e+03 -2.6810005e-01  2.3267221e-01]]"
786,4,POINT (812548.2241076869 2180264.243736123),"[[ 1.1180000e+03  1.2900000e+03  1.4570000e+03  1.6030000e+03
   2.2450000e+03 -2.7015558e-01  2.1285792e-01]]"
787,5,POINT (812746.4528117683 2180235.8496391834),[[nan nan nan nan nan nan nan]]
788,5,POINT (812366.2496574898 2180076.8902549534),[[nan nan nan nan nan nan nan]]
789,5,POINT (811931.4826058605 2180083.437098894),[[nan nan nan nan nan nan nan]]
790,4,POINT (811938.0477938666 2180115.426067957),"[[ 1.4650000e+03  1.7810000e+03  1.9310000e+03  2.0460000e+03
   3.0830000e+03 -2.6768091e-01  2.2975668e-01]]"
791,0,POINT (805778.3754626596 2179592.49821418),"[[ 6.370000e+02  7.580000e+02  8.390000e+02  1.272000e+03  2.912000e+03
  -5.869210e-01  5.526526e-01]]"
792,0,POINT (805340.2669902405 2180002.8680414646),"[[ 6.6000000e+02  8.6300000e+02  9.8100000e+02  1.3620000e+03
   3.5840000e+03 -6.1187315e-01  5.7020813e-01]]"
793,0,POINT (805128.3042297964 2180314.412485644),"[[ 4.130000e+02  6.050000e+02  4.820000e+02  1.057000e+03  3.534000e+03
  -7.076588e-01  7.599602e-01]]"
794,0,POINT (804282.7713353664 2181220.648772514),"[[ 4.1400000e+02  4.5400000e+02  3.8200000e+02  8.6700000e+02
   3.7840000e+03 -7.8574800e-01  8.1661063e-01]]"
795,0,POINT (804294.2019941394 2182010.487084834),"[[ 2.860000e+02  4.170000e+02  4.060000e+02  8.280000e+02  3.057000e+03
  -7.599309e-01  7.655212e-01]]"
796,0,POINT (803031.98507598 2182711.272315776),"[[ 1.8200000e+02  3.9200000e+02  3.8500000e+02  8.0400000e+02
   3.0030000e+03 -7.6907218e-01  7.7272725e-01]]"
797,0,POINT (802997.3444944271 2182862.9334645877),"[[ 2.140000e+02  4.080000e+02  2.960000e+02  8.510000e+02  3.131000e+03
  -7.694264e-01  8.272542e-01]]"
798,0,POINT (811537.6450744374 2180092.481076361),"[[ 4.3400000e+02  5.9700000e+02  6.3600000e+02  9.7800000e+02
   2.9400000e+03 -6.6242576e-01  6.4429528e-01]]"
799,0,POINT (813598.5310054515 2180404.8908175454),"[[ 2.5000000e+02  5.0400000e+02  4.5400000e+02  9.2000000e+02
   3.1460000e+03 -7.2383559e-01  7.4777776e-01]]"
800,0,POINT (813722.8130082601 2180428.3291027653),"[[ 3.2700000e+02  5.5100000e+02  6.6700000e+02  9.7300000e+02
   2.5690000e+03 -6.4679486e-01  5.8776265e-01]]"
801,0,POINT (815112.434870421 2179815.365494294),"[[ 1.5200000e+02  4.2000000e+02  2.4100000e+02  6.9200000e+02
   3.1640000e+03 -7.6562500e-01  8.5844344e-01]]"
802,0,POINT (818355.8360738828 2180549.509001061),"[[ 4.050000e+02  5.750000e+02  7.690000e+02  9.990000e+02  2.142000e+03
  -5.767391e-01  4.716592e-01]]"
803,0,POINT (817933.911563315 2180634.0544241057),"[[ 2.5800000e+02  5.0400000e+02  4.7300000e+02  8.5300000e+02
   2.4110000e+03 -6.5420240e-01  6.7198336e-01]]"
804,0,POINT (818829.4289375858 2180763.399522155),"[[ 2.5900000e+02  4.5900000e+02  4.3600000e+02  8.4000000e+02
   2.3860000e+03 -6.7732865e-01  6.9099927e-01]]"
805,0,POINT (821691.0603781282 2184175.6816424076),"[[ 4.6400000e+02  6.6600000e+02  6.6900000e+02  9.4300000e+02
   2.6430000e+03 -5.9746146e-01  5.9601450e-01]]"
806,0,POINT (820787.2362683915 2184318.695590521),"[[ 4.0900000e+02  6.0100000e+02  6.2400000e+02  9.6100000e+02
   2.5710000e+03 -6.2105924e-01  6.0938966e-01]]"
807,0,POINT (820885.2194239222 2184416.071999508),"[[ 2.6200000e+02  4.8400000e+02  3.1900000e+02  9.2100000e+02
   2.7030000e+03 -6.9626606e-01  7.8888154e-01]]"
808,0,POINT (821025.3134361163 2184351.322179844),"[[ 2.3100000e+02  5.3500000e+02  3.8500000e+02  9.6900000e+02
   2.7200000e+03 -6.7127496e-01  7.5201291e-01]]"
809,0,POINT (820398.7664049028 2184329.3940888774),"[[ 5.1200000e+02  6.7800000e+02  6.2300000e+02  9.7100000e+02
   2.5720000e+03 -5.8276922e-01  6.1001563e-01]]"
810,0,POINT (821254.3066418255 2184295.261644104),"[[ 3.400000e+02  6.070000e+02  4.320000e+02  9.790000e+02  2.822000e+03
  -6.459609e-01  7.344806e-01]]"
811,0,POINT (821422.5077316423 2184252.2685380005),"[[ 2.9500000e+02  5.9000000e+02  4.0000000e+02  9.6200000e+02
   2.8320000e+03 -6.5517241e-01  7.5247526e-01]]"
812,0,POINT (803174.4501387349 2182816.381363998),"[[ 3.2900000e+02  5.1900000e+02  5.1300000e+02  9.3800000e+02
   2.9420000e+03 -7.0008665e-01  7.0303905e-01]]"
813,0,POINT (803367.3408593477 2182366.4507892183),"[[ 1.5000000e+02  4.4300000e+02  1.6000000e+02  8.5400000e+02
   3.3600000e+03 -7.6702601e-01  9.0909094e-01]]"
814,0,POINT (804062.4885256644 2181291.2469383543),"[[ 3.670000e+02  4.930000e+02  4.270000e+02  9.210000e+02  4.110000e+03
  -7.857919e-01  8.117699e-01]]"
815,0,POINT (804891.2751629066 2180529.9105907558),"[[ 5.1500000e+02  7.1200000e+02  6.3700000e+02  1.2070000e+03
   3.9420000e+03 -6.9402665e-01  7.2177333e-01]]"
816,0,POINT (804681.082767949 2180738.7851575115),"[[ 7.2200000e+02  8.8900000e+02  1.0710000e+03  1.3190000e+03
   2.8880000e+03 -5.2925605e-01  4.5895427e-01]]"
817,0,POINT (804696.8424930878 2180650.525017433),"[[ 5.2100000e+02  6.9900000e+02  8.3000000e+02  1.2680000e+03
   3.4960000e+03 -6.6674614e-01  6.1627370e-01]]"
818,0,POINT (804585.5332190902 2181222.2856755895),"[[ 5.180000e+02  6.200000e+02  5.860000e+02  1.097000e+03  3.206000e+03
  -6.759017e-01  6.909283e-01]]"
